institute_num,semester,course_name,studyyear,course_name_tomatch,matched_name,matched_name_full,matched_id,matched_dist
2300,E17,Offentlig Ret,17/18,Offentlig Ret, Offentlig ret, Offentlig ret,ASTB05018U ,1
2300,E17,Holdets Time,17/18,Holdets Time, Metode 2, Metode 2,ASTB05009U ,10
2300,E17,International Politik,17/18,International Politik, International Politik, International Politik,ASTB05016U ,1
2300,E17,Metode 1,17/18,Metode 1, Metode 1, Metode 1,ASTB05010U ,1
2300,E17,Makroøkonomi,17/18,Makroøkonomi, Makroøkonomi, Makroøkonomi,ASTB12006U ,1
2300,E17,Sammenlignende Statskundskab,17/18,Sammenlignende Statskundskab, Sammenlignende Statskundskab, Sammenlignende Statskundskab,ASTB12004U ,1
2300,E17,National Forvaltning,17/18,National Forvaltning, National forvaltning, National forvaltning,ASTB12007U ,1
2300,E17,Bachelorprojekt,17/18,Bachelorprojekt, Bachelorprojekt, Bachelorprojekt,ASTB05020U ,1
2300,F18,Offentlig Ret,17/18,Offentlig Ret, Offentlig ret, Offentlig ret,ASTB05018U ,1
2300,F18,Metode 2,17/18,Metode 2, Metode 2, Metode 2,ASTB05009U ,1
2300,F18,Bachelorprojekt,17/18,Bachelorprojekt, Bachelorprojekt, Bachelorprojekt,ASTB05020U ,1
2300,F18,Mikroøkonomi,17/18,Mikroøkonomi, Mikroøkonomi , Mikroøkonomi (2012-studieordningen),ASTB12005U ,2
2300,F18,International Forvaltning,17/18,International Forvaltning, International forvaltning, International forvaltning,ASTB05011U ,1
2300,F18,Sociologi,17/18,Sociologi, Sociologi , Sociologi (2012-studieordningen),ASTB12002U ,2
2300,F18,Almen Statskundskab,17/18,Almen Statskundskab, Almen Statskundskab , Almen Statskundskab (2012-studieordningen),ASTB12003U ,2
2300,F18,Glocal Environmental Governance.,17/18,Glocal Environmental Governance., Glocal Environmental Governance, SEMINAR: Glocal Environmental Governance,ASTK15654U ,2
2300,F18,Specialeseminar,17/18,Specialeseminar, Sociologi , Sociologi (2012-studieordningen),ASTB12002U ,11
2300,F18,Thesis Seminar,17/18,Thesis Seminar, Metode 2, Metode 2,ASTB05009U ,12
2400,F18,Antropologi Ii,17/18,Antropologi Ii, Antropologi II, Antropologi II,AANB11002U ,1
2400,F18,Faghistorie Ii,17/18,Faghistorie Ii, Faghistorie II, Faghistorie II,AANB11004U ,1
2400,F18,Anvendt Antropologi,17/18,Anvendt Antropologi, Anvendt antropologi, Anvendt antropologi,AANB11007U ,1
2400,F18,Videnskabsteori,17/18,Videnskabsteori, Videnskabsteori, Videnskabsteori,AANB11008U ,1
2400,F18,Bachelorprojekt,17/18,Bachelorprojekt, Bachelorprojekt, Bachelorprojekt,AANB11015U ,1
2400,F18,Body & Soul. Subjectivity And Sociality,17/18,Body & Soul. Subjectivity And Sociality, Body & Soul. Subjectivity and sociality, Body & Soul. Subjectivity and sociality,AANA17102U ,1
2400,F18,Critical Data Studies,17/18,Critical Data Studies, Critical Data Studies, Critical Data Studies,AANA17101U ,1
2400,F18,Innovation Og Co-Design.,17/18,Innovation Og Co-Design., Innovation og co-design, Innovation og co-design,AANB11075U ,2
2400,F18,Ethnographic Approaches To Migration Issues In Scandinavia,17/18,Ethnographic Approaches To Migration Issues In Scandinavia, Ethnographic Approaches to Migration Issues in Scandinavia, Ethnographic Approaches to Migration Issues in Scandinavia,AANB11036U ,1
2400,F18,Danish Culture And Society,17/18,Danish Culture And Society, Danish Culture and Society, Danish Culture and Society,AANB05044U ,1
2400,F18,Statistik For Antropologer - Og Andre Med Kvalitative Spidskompetencer,17/18,Statistik For Antropologer - Og Andre Med Kvalitative Spidskompetencer, Statistik for antropologer - og andre med kvalitative kompetencer, Statistik for antropologer - og andre med kvalitative kompetencer,AANB05059U ,6
2400,F18,Anthropology: Methodology And Analysis,17/18, Methodology And Analysis, Methodology and Analysis, Anthropology: Methodology and Analysis,AANB05024U ,0
2400,F18,Anthropological Project Design,17/18,Anthropological Project Design, Anthropological Project Design, Anthropological Project Design,AANK16012U ,1
2400,E17,Antropologi I,17/18,Antropologi I, Antropologi I, Antropologi I,AANB11016U ,1
2400,B5-5f17,Sustainability In The Social And Human Sciences.,17/18,Sustainability In The Social And Human Sciences., Sustainability in the Social and Human Sciences ," Summer 2018, CANCELLED: Sustainability in the Social and Human Sciences (summer school course)",AANB11074U ,2
2400,F18,"Markets, Power And Global Cities",17/18,"Markets, Power And Global Cities"," Markets, Power, and Global Cities"," Markets, Power, and Global Cities",AANA17100U ,2
2400,F18,Political Anthropology,17/18,Political Anthropology, Visual Anthropology, Visual Anthropology,AANB05090U ,6
2400,F18,"Medical Anthropology, Introductory Course",17/18,"Medical Anthropology, Introductory Course"," Medical Anthropology, Introductory Course"," Medical Anthropology, Introductory Course",AANB05093U ,1
2400,F18,Masterprojekt,17/18,Masterprojekt, Bachelorprojekt, Bachelorprojekt,AANB11015U ,6
2400,F18,Anthropology Of Marketing And Promotion,17/18,Anthropology Of Marketing And Promotion, Anthropological Project Design, Anthropological Project Design,AANK16012U ,23
2400,F18,Contemporary South Asia: Reason And Religion,17/18, Reason And Religion, Reason and Religion, Contemporary South Asia: Reason and Religion,AANB11066U ,0
2400,E17,Feltarbejde: Etnografi Og Analyse,17/18, Etnografi Og Analyse, Ethnography and Analysis, Fieldwork: Ethnography and Analysis,AANK16013U ,9
2400,E17,"Markets, Power And Global Cities",17/18,"Markets, Power And Global Cities"," Markets, Power, and Global Cities"," Markets, Power, and Global Cities",AANA17100U ,2
2400,E17,Fieldwork: Ethnography And Analysis,17/18, Ethnography And Analysis, Ethnography and Analysis, Fieldwork: Ethnography and Analysis,AANK16013U ,0
2400,E17,"Protest, Resistance, Rebellion And Revolution",17/18,"Protest, Resistance, Rebellion And Revolution"," Protest, Resistance, Rebellion and Revolution"," Protest, Resistance, Rebellion and Revolution",AANB11076U ,1
2400,E17,"The Anthropology Of Migration, Introductory Course",17/18,"The Anthropology Of Migration, Introductory Course"," The Anthropology of Migration, Introductory Course"," The Anthropology of Migration, Introductory Course",AANB05091U ,1
2400,E17,Anthropology: Methodology And Analysis,17/18, Methodology And Analysis, Methodology and Analysis, Anthropology: Methodology and Analysis,AANB05024U ,0
2400,E17,Introduction To Anthropology,17/18,Introduction To Anthropology, Introduction to Anthropology, Introduction to Anthropology,AANB05023U ,1
2400,E17,Visual Anthropology,17/18,Visual Anthropology, Visual Anthropology, Visual Anthropology,AANB05090U ,1
2400,E17,Danish Culture And Society,17/18,Danish Culture And Society, Danish Culture and Society, Danish Culture and Society,AANB05044U ,1
2400,E17,Ethnographic Approaches To Migration Issues In Scandinavia,17/18,Ethnographic Approaches To Migration Issues In Scandinavia, Ethnographic Approaches to Migration Issues in Scandinavia, Ethnographic Approaches to Migration Issues in Scandinavia,AANB11036U ,1
2400,E17,Organizational Anthropology,17/18,Organizational Anthropology, Organizational Anthropology, Organizational Anthropology,AANB11042U ,1
2400,E17,Urban Anthropology,17/18,Urban Anthropology, Urban Anthropology, Urban Anthropology,AANB11067U ,1
2400,E17,Gender Matters,17/18,Gender Matters, Gender Matters, Gender Matters,AANB11065U ,1
2400,E17,Udvalgte Temaer I Sundhedsantropologi,17/18,Udvalgte Temaer I Sundhedsantropologi, Udvalgte temaer i sundhedsantropologien, Udvalgte temaer i sundhedsantropologien,AANA20003U ,3
2400,E17,Analytical Approaches,17/18,Analytical Approaches, Analytical Approaches, Analytical Approaches,AANK16011U ,1
2400,E17,Bachelorprojekt,17/18,Bachelorprojekt, Bachelorprojekt, Bachelorprojekt,AANB11015U ,1
2400,E17,Antropologisk Metode,17/18,Antropologisk Metode, Antropologisk Metode, Antropologisk Metode,AANB11055U ,1
2400,E17,Faghistorie I,17/18,Faghistorie I, Faghistorie I, Faghistorie I,AANB11003U ,1
2400,B5-5f17,Evalueringsantropologi.,17/18,Evalueringsantropologi., Anvendt antropologi, Anvendt antropologi,AANB11007U ,10
2500,F18,Teori Og Metode: Global Activism And Social Movements,17/18, Global Activism And Social Movements, Global Activism and Social Movements, Global Activism and Social Movements,ASOK15804U ,0
2500,E17,Teori Og Metode: Authoritarian Regimes And Contentious Politics.,17/18, Authoritarian Regimes And Contentious Politics., Authoritarian Regimes and Contentious Politics, Authoritarian Regimes and Contentious Politics,ASOK15222U ,1
2500,B5-5f17,"Valgfag: Democracy, Democratisation And Civil Society In Comparative Perspective",17/18," Democracy, Democratisation And Civil Society In Comparative Perspective"," Democracy, democratization and Civil Societies in Comparative Perspective "," Democracy, democratization and Civil Societies in Comparative Perspective (SUMMER 2018)",ASOA15025U ,5
2500,B5-5f17,"Vf: Democracy, Democratization And Civil Soc. In Comparative Perspective",17/18," Democracy, Democratization And Civil Soc. In Comparative Perspective"," Democracy, democratization and Civil Societies in Comparative Perspective "," Democracy, democratization and Civil Societies in Comparative Perspective (SUMMER 2018)",ASOA15025U ,7
2500,B5-5f17,Valgfag: Organizations - Innovation And Change,17/18, Organizations - Innovation And Change, Sociologisk Innovation, Sociologisk Innovation,SOCBAE2017 ,24
2500,E17,Valgfag: Digitale Metoder I Sociologien.,17/18, Digitale Metoder I Sociologien., Digitale metoder i sociologien, Digitale metoder i sociologien,ASOA15051U ,1
2500,E17,Metode Og Forskningspraksis: Kvalitative Analyser Af Arbejdsliv,17/18, Kvalitative Analyser Af Arbejdsliv, Kvalitative analyser af arbejdsliv, Kvalitative analyser af arbejdsliv,ASOK15606U ,0
2500,E17,Metode Og Forskningspraksis: Logikken I Statistisk Kontrol: Test Af Sociologiske Forklaringer Med Regressionsanalyse.,17/18, Test Af Sociologiske Forklaringer Med Regressionsanalyse., Test af sociologiske forklaringer med regressionsanalyse, Logikken i statistisk kontrol: Test af sociologiske forklaringer med regressionsanalyse,ASOK15620U ,1
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,17/18,  Om Begrebet Survey Og Spørgeskemakonstruktion, Om begrebet survey og spørgeskemakonstruktion, Om begrebet survey og spørgeskemakonstruktion,ASOK15604U ,1
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",17/18," Evaluering - Metoder, Teorier Og Praksis"," Metode, teori og praksis"," Evaluering: Metode, teori og praksis",ASOK15602U ,16
2500,E17,Teori Og Tema: Issues In International Development,17/18, Issues In International Development, Issues in international development, Issues in international development,ASOK15427U ,0
2500,E17,Teori Og Tema: Human Ressource Management,17/18, Human Ressource Management, Human Resource Management, Human Resource Management,ASOA15013U ,1
2500,E17,Teori Og Tema: Criminology,17/18, Criminology, Criminology, Criminology,ASOK15404U ,0
2500,E17,Teori Og Tema: From Proletariat To Precariat: The Working Class In A Global World.,17/18, The Working Class In A Global World., The working class in a Global World, From Proletariat to Precariat: The working class in a Global World,ASOK15433U ,1
2500,E17,Teori Og Tema: Politi Og Samfund,17/18, Politi Og Samfund, Politi og samfund, Politi og samfund,ASOK15409U ,0
2500,E17,Teori Og Metode: Transnational And Global Sociology (Tgs),17/18, Transnational And Global Sociology , Transnational and Global Sociology , Transnational and Global Sociology (TGS),ASOK15217U ,0
2500,E17,"Teori Og Metode: Sociologien Om Eksperter, Professioner Og Ekspertise.",17/18," Sociologien Om Eksperter, Professioner Og Ekspertise."," Sociologien om eksperter, professioner og ekspertise "," Sociologien om eksperter, professioner og ekspertise (AFLYST)",ASOK15220U ,1
2500,E17,Teori Og Metode: Mundane Sociality.,17/18, Mundane Sociality., Mundane Sociality, Mundane Sociality,ASOK15219U ,1
2500,E17,Valgfag: Social Stratifikation I Europa.,17/18, Social Stratifikation I Europa., Social stratifikation i Europa, Social stratifikation i Europa,ASOA15049U ,1
2500,E17,Valgfag: Hvorfor Tiltrækkes Unge Af Voldelig Islamistisk Ekstremisme? - Et Sociologisk Perspektiv.,17/18, Hvorfor Tiltrækkes Unge Af Voldelig Islamistisk Ekstremisme? - Et Sociologisk Perspektiv., Hvorfor tiltrækkes unge af voldelig islamistisk ekstremisme? - et sociologisk perspektiv, Hvorfor tiltrækkes unge af voldelig islamistisk ekstremisme? - et sociologisk perspektiv,ASOA15048U ,1
2500,E17,Valgfag: Projektledelse I Organisationer,17/18, Projektledelse I Organisationer, Projektledelse i organisationer, Projektledelse i organisationer,ASOK15802U ,0
2500,E17,Valgfag: Danish Society - A Sociological Perspective,17/18, Danish Society - A Sociological Perspective, Danish Society – A sociological perspective, Danish Society – A sociological perspective,ASOA15038U ,1
2500,E17,Sociologisk Projektdesign,17/18,Sociologisk Projektdesign, Sociologisk projektdesign, Sociologisk projektdesign,ASOK15104U ,1
2500,E17,"Advanced Welfare, Inequality And Mobility",17/18,"Advanced Welfare, Inequality And Mobility"," Advanced Welfare, Inequality and Mobility"," Advanced Welfare, Inequality and Mobility",ASOK15103U ,1
2500,E17,"Advanced Culture, Lifestyle And Everyday Life",17/18,"Advanced Culture, Lifestyle And Everyday Life"," Advanced Culture, Lifestyle and Everyday Life"," Advanced Culture, Lifestyle and Everyday Life",ASOK15102U ,1
2500,E17,"Advanced Knowledge, Organization And Politics",17/18,"Advanced Knowledge, Organization And Politics"," Advanced knowledge, organization and politics"," Advanced knowledge, organization and politics",ASOK15101U ,1
2500,E17,Klassisk Og Nyere Sociologisk Teori,17/18,Klassisk Og Nyere Sociologisk Teori, Klassisk og nyere sociologisk teori, Klassisk og nyere sociologisk teori,ASOB05012U ,1
2500,E17,Socio-Cultural Differentiation,17/18,Socio-Cultural Differentiation, Socio-cultural  Differentiation, Socio-cultural  Differentiation,ASOB16012U ,2
2500,E17,"Kultur, Livsstil, Hverdagsliv",17/18,"Kultur, Livsstil, Hverdagsliv"," Kultur, livsstil, hverdagsliv"," Kultur, livsstil, hverdagsliv",ASOB16010U ,1
2500,E17,Videregående Kvantitative Metoder,17/18,Videregående Kvantitative Metoder, Videregående kvantitative metoder, Videregående kvantitative metoder,ASOB16011U ,1
2500,E17,Videregående Kvalitative Metoder,17/18,Videregående Kvalitative Metoder, Videregående kvalitative metoder, Videregående kvalitative metoder,ASOB16009U ,1
2500,E17,Elementære Samfundsvidenskabelige Metoder I,17/18,Elementære Samfundsvidenskabelige Metoder I, Elementære samfundsvidenskabelige metoder I, Elementære samfundsvidenskabelige metoder I,ASOB16004U ,1
2500,E17,Almen Sociologi I,17/18,Almen Sociologi I, Almen Sociologi I, Almen Sociologi I,ASOB16001U ,1
2500,E17,Det Danske Samfund,17/18,Det Danske Samfund, Det danske samfund, Det danske samfund,ASOB16003U ,1
2500,F18,Teori Og Metode: Conversations With Marxists.,17/18, Conversations With Marxists., Conversations with Marxists, Conversations with Marxists,ASOK15223U ,1
2500,F18,Almen Sociologi Ii,17/18,Almen Sociologi Ii, Almen Sociologi II, Almen Sociologi II,ASOB16002U ,1
2500,F18,Metode Og Forskningspraksis: Avanceret Kvalitativ Dataanalyse.,17/18, Avanceret Kvalitativ Dataanalyse., Avanceret kvalitativ dataanalyse, Avanceret kvalitativ dataanalyse,ASOK15623U ,1
2500,F18,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",17/18," Evaluering - Metoder, Teorier Og Praksis"," Metode, teori og praksis"," Evaluering: Metode, teori og praksis",ASOK15602U ,16
2500,F18,Teori Og Tema: Forbrugs-Sociologi,17/18, Forbrugs-Sociologi, Forbrugs-sociologi, Forbrugs-sociologi,ASOK15430U ,0
2500,F18,Teori Og Tema: Contemporary Economic Sociology,17/18, Contemporary Economic Sociology, Contemporary Economic Sociology, Contemporary Economic Sociology,ASOK15429U ,0
2500,F18,"Teori Og Tema: Rus, Afhængighed Og Marginalisering - Teoretiske Perspektiver",17/18," Rus, Afhængighed Og Marginalisering - Teoretiske Perspektiver"," Rus, afhængighed og marginalisering - teoretiske perspektiver"," Rus, afhængighed og marginalisering - teoretiske perspektiver",ASOK15406U ,0
